id,date,days_after_open,day_of_week,hours_after_open,drink_id,name,unit_price,quantity,raining,study_area_id,study_area_name,dist_to_cafe
19404,2019/12/1,132,Sun,4,3,Long Black (L),4,1,No,3,Abercrombie (H70),700
19405,2019/12/1,132,Sun,4,13,Mocha (L),5.4,1,No,1,Law Library (F10),84
19406,2019/12/1,132,Sun,4,6,Flat White (S),4,1,Yes,1,Law Library (F10),84
19407,2019/12/1,132,Sun,4,2,Macchiato,3.8,1,No,5,Carslaw (F07),150
19408,2019/12/1,132,Sun,4,5,Flat White (L),4.9,1,No,6,Peter Nicol Russell (PNR),950
19409,2019/12/1,132,Sun,5,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
19410,2019/12/1,132,Sun,5,4,Long Black (S),3.8,1,No,0,Fisher Library (F03),70
19411,2019/12/1,132,Sun,5,11,Chai Latte (L),4.4,2,Yes,1,Law Library (F10),84
19412,2019/12/1,132,Sun,5,13,Mocha (L),5.4,1,No,4,Brennan MacCallum (A18),350
19413,2019/12/1,132,Sun,5,6,Flat White (S),4,1,Yes,0,Fisher Library (F03),70
19414,2019/12/1,132,Sun,5,13,Mocha (L),5.4,1,No,2,The Quarter (A16),400
19415,2019/12/1,132,Sun,5,5,Flat White (L),4.9,1,Yes,0,Fisher Library (F03),70
19416,2019/12/1,132,Sun,5,13,Mocha (L),5.4,1,No,5,Carslaw (F07),150
19417,2019/12/1,132,Sun,5,12,Chai Latte (S),3.6,1,No,4,Brennan MacCallum (A18),350
19418,2019/12/1,132,Sun,5,12,Chai Latte (S),3.6,1,No,5,Carslaw (F07),150
19419,2019/12/1,132,Sun,5,16,Hot Chocolate (S),3.8,2,Yes,1,Law Library (F10),84
19420,2019/12/1,132,Sun,5,3,Long Black (L),4,1,No,4,Brennan MacCallum (A18),350
19421,2019/12/1,132,Sun,5,8,Latte (S),4,1,Yes,1,Law Library (F10),84
19422,2019/12/1,132,Sun,5,14,Mocha (S),4.5,1,Yes,0,Fisher Library (F03),70
19423,2019/12/1,132,Sun,5,10,Cappuccino (S),4,1,No,4,Brennan MacCallum (A18),350
19424,2019/12/1,132,Sun,5,13,Mocha (L),5.4,1,No,2,The Quarter (A16),400
19425,2019/12/1,132,Sun,5,6,Flat White (S),4,1,Yes,1,Law Library (F10),84
19426,2019/12/1,132,Sun,5,4,Long Black (S),3.8,2,No,1,Law Library (F10),84
19427,2019/12/1,132,Sun,5,7,Latte (L),4.9,1,No,5,Carslaw (F07),150
19429,2019/12/1,132,Sun,5,10,Cappuccino (S),4,1,No,0,Fisher Library (F03),70
19430,2019/12/1,132,Sun,5,5,Flat White (L),4.9,1,Yes,5,Carslaw (F07),150
19431,2019/12/1,132,Sun,5,14,Mocha (S),4.5,1,Yes,1,Law Library (F10),84
19432,2019/12/1,132,Sun,5,3,Long Black (L),4,1,No,2,The Quarter (A16),400
19433,2019/12/1,132,Sun,5,0,Espresso,3.5,1,No,1,Law Library (F10),84
19434,2019/12/1,132,Sun,5,4,Long Black (S),3.8,1,No,6,Peter Nicol Russell (PNR),950
19435,2019/12/1,132,Sun,5,7,Latte (L),4.9,1,No,0,Fisher Library (F03),70
19436,2019/12/1,132,Sun,5,2,Macchiato,3.8,1,No,5,Carslaw (F07),150
19437,2019/12/1,132,Sun,5,3,Long Black (L),4,1,No,1,Law Library (F10),84
19438,2019/12/1,132,Sun,5,13,Mocha (L),5.4,2,No,1,Law Library (F10),84
19439,2019/12/1,132,Sun,5,6,Flat White (S),4,1,Yes,1,Law Library (F10),84
19440,2019/12/1,132,Sun,5,11,Chai Latte (L),4.4,1,Yes,1,Law Library (F10),84
19441,2019/12/1,132,Sun,5,15,Hot Chocolate (L),4.6,1,No,1,Law Library (F10),84
19442,2019/12/1,132,Sun,5,5,Flat White (L),4.9,2,Yes,0,Fisher Library (F03),70
19443,2019/12/1,132,Sun,5,8,Latte (S),4,1,Yes,1,Law Library (F10),84
19444,2019/12/1,132,Sun,5,0,Espresso,3.5,1,No,0,Fisher Library (F03),70
19445,2019/12/1,132,Sun,5,15,Hot Chocolate (L),4.6,1,No,1,Law Library (F10),84
19446,2019/12/1,132,Sun,5,15,Hot Chocolate (L),4.6,4,No,1,Law Library (F10),84
19447,2019/12/1,132,Sun,5,2,Macchiato,3.8,4,No,6,Peter Nicol Russell (PNR),950
19448,2019/12/1,132,Sun,5,16,Hot Chocolate (S),3.8,2,Yes,0,Fisher Library (F03),70
19449,2019/12/1,132,Sun,5,5,Flat White (L),4.9,1,Yes,1,Law Library (F10),84
19451,2019/12/1,132,Sun,5,14,Mocha (S),4.5,2,Yes,1,Law Library (F10),84
19452,2019/12/1,132,Sun,5,13,Mocha (L),5.4,1,No,5,Carslaw (F07),150
19453,2019/12/1,132,Sun,5,5,Flat White (L),4.9,1,Yes,1,Law Library (F10),84
19454,2019/12/1,132,Sun,5,1,Ristretto,3.3,1,Yes,0,Fisher Library (F03),70
19455,2019/12/1,132,Sun,5,9,Cappuccino (L),4.9,4,No,1,Law Library (F10),84
19456,2019/12/1,132,Sun,5,3,Long Black (L),4,2,No,1,Law Library (F10),84
19457,2019/12/1,132,Sun,5,7,Latte (L),4.9,1,No,1,Law Library (F10),84
19458,2019/12/2,133,Mon,0,3,Long Black (L),4,2,No,0,Fisher Library (F03),70
19459,2019/12/2,133,Mon,0,2,Macchiato,3.8,1,No,1,Law Library (F10),84
19460,2019/12/2,133,Mon,0,5,Flat White (L),4.9,1,Yes,1,Law Library (F10),84
19461,2019/12/2,133,Mon,0,16,Hot Chocolate (S),3.8,2,Yes,0,Fisher Library (F03),70
19462,2019/12/2,133,Mon,0,15,Hot Chocolate (L),4.6,2,No,6,Peter Nicol Russell (PNR),950
19463,2019/12/2,133,Mon,0,5,Flat White (L),4.9,1,Yes,0,Fisher Library (F03),70
19464,2019/12/2,133,Mon,0,7,Latte (L),4.9,2,No,1,Law Library (F10),84
19465,2019/12/2,133,Mon,0,2,Macchiato,3.8,1,No,0,Fisher Library (F03),70
19466,2019/12/2,133,Mon,0,7,Latte (L),4.9,2,No,1,Law Library (F10),84
19467,2019/12/2,133,Mon,0,10,Cappuccino (S),4,1,No,0,Fisher Library (F03),70
19468,2019/12/2,133,Mon,0,15,Hot Chocolate (L),4.6,1,No,2,The Quarter (A16),400
19469,2019/12/2,133,Mon,0,10,Cappuccino (S),4,1,No,0,Fisher Library (F03),70
19470,2019/12/2,133,Mon,0,13,Mocha (L),5.4,2,No,0,Fisher Library (F03),70
19471,2019/12/2,133,Mon,0,14,Mocha (S),4.5,1,Yes,1,Law Library (F10),84
19472,2019/12/2,133,Mon,0,16,Hot Chocolate (S),3.8,1,No,5,Carslaw (F07),150
19473,2019/12/2,133,Mon,0,6,Flat White (S),4,1,Yes,1,Law Library (F10),84
19474,2019/12/2,133,Mon,0,12,Chai Latte (S),3.6,1,No,2,The Quarter (A16),400
19475,2019/12/2,133,Mon,0,0,Espresso,3.5,1,No,5,Carslaw (F07),150
19476,2019/12/2,133,Mon,0,5,Flat White (L),4.9,1,Yes,0,Fisher Library (F03),70
19477,2019/12/2,133,Mon,0,13,Mocha (L),5.4,1,No,5,Carslaw (F07),150
19478,2019/12/2,133,Mon,0,14,Mocha (S),4.5,1,Yes,0,Fisher Library (F03),70
19479,2019/12/2,133,Mon,0,1,Ristretto,3.3,2,Yes,1,Law Library (F10),84
19480,2019/12/2,133,Mon,0,9,Cappuccino (L),4.9,1,No,3,Abercrombie (H70),700
19481,2019/12/2,133,Mon,0,13,Mocha (L),5.4,1,No,1,Law Library (F10),84
19482,2019/12/2,133,Mon,0,9,Cappuccino (L),4.9,1,No,5,Carslaw (F07),150
19483,2019/12/2,133,Mon,0,12,Chai Latte (S),3.6,1,No,5,Carslaw (F07),150
19484,2019/12/2,133,Mon,0,0,Espresso,3.5,1,No,6,Peter Nicol Russell (PNR),950
19485,2019/12/2,133,Mon,0,12,Chai Latte (S),3.6,1,No,1,Law Library (F10),84
19486,2019/12/2,133,Mon,0,16,Hot Chocolate (S),3.8,1,No,5,Carslaw (F07),150
19487,2019/12/2,133,Mon,0,10,Cappuccino (S),4,2,No,6,Peter Nicol Russell (PNR),950
19488,2019/12/2,133,Mon,0,7,Latte (L),4.9,1,No,6,Peter Nicol Russell (PNR),950
19489,2019/12/2,133,Mon,0,3,Long Black (L),4,1,No,3,Abercrombie (H70),700
19490,2019/12/2,133,Mon,0,8,Latte (S),4,1,Yes,0,Fisher Library (F03),70
19491,2019/12/2,133,Mon,0,3,Long Black (L),4,1,No,1,Law Library (F10),84
19492,2019/12/2,133,Mon,0,13,Mocha (L),5.4,1,No,6,Peter Nicol Russell (PNR),950
19493,2019/12/2,133,Mon,0,15,Hot Chocolate (L),4.6,1,No,6,Peter Nicol Russell (PNR),950
19494,2019/12/2,133,Mon,0,1,Ristretto,3.3,1,Yes,5,Carslaw (F07),150
19495,2019/12/2,133,Mon,0,5,Flat White (L),4.9,2,Yes,1,Law Library (F10),84
19496,2019/12/2,133,Mon,0,9,Cappuccino (L),4.9,1,No,0,Fisher Library (F03),70
19497,2019/12/2,133,Mon,0,13,Mocha (L),5.4,2,No,0,Fisher Library (F03),70
19498,2019/12/2,133,Mon,0,7,Latte (L),4.9,1,Yes,0,Fisher Library (F03),70
19499,2019/12/2,133,Mon,0,6,Flat White (S),4,2,Yes,0,Fisher Library (F03),70
19500,2019/12/2,133,Mon,0,9,Cappuccino (L),4.9,1,No,0,Fisher Library (F03),70
19501,2019/12/2,133,Mon,0,13,Mocha (L),5.4,1,No,2,The Quarter (A16),400
19502,2019/12/2,133,Mon,0,15,Hot Chocolate (L),4.6,1,No,0,Fisher Library (F03),70
19503,2019/12/2,133,Mon,0,0,Espresso,3.5,1,No,4,Brennan MacCallum (A18),350
19504,2019/12/2,133,Mon,0,15,Hot Chocolate (L),4.6,1,No,3,Abercrombie (H70),700
19505,2019/12/2,133,Mon,0,0,Espresso,3.5,1,No,2,The Quarter (A16),400
19506,2019/12/2,133,Mon,0,9,Cappuccino (L),4.9,1,No,5,Carslaw (F07),150
19507,2019/12/2,133,Mon,0,0,Espresso,3.5,1,No,2,The Quarter (A16),400
19509,2019/12/2,133,Mon,0,11,Chai Latte (L),4.4,1,Yes,1,Law Library (F10),84
19510,2019/12/2,133,Mon,0,3,Long Black (L),4,1,No,5,Carslaw (F07),150
19511,2019/12/2,133,Mon,0,12,Chai Latte (S),3.6,1,No,6,Peter Nicol Russell (PNR),950
19512,2019/12/2,133,Mon,0,10,Cappuccino (S),4,2,No,3,Abercrombie (H70),700
19513,2019/12/2,133,Mon,0,14,Mocha (S),4.5,1,Yes,0,Fisher Library (F03),70
19514,2019/12/2,133,Mon,0,3,Long Black (L),4,1,No,3,Abercrombie (H70),700
19515,2019/12/2,133,Mon,0,13,Mocha (L),5.4,1,No,5,Carslaw (F07),150
19516,2019/12/2,133,Mon,0,3,Long Black (L),4,2,No,3,Abercrombie (H70),700
19517,2019/12/2,133,Mon,0,8,Latte (S),4,1,Yes,1,Law Library (F10),84
19518,2019/12/2,133,Mon,0,4,Long Black (S),3.8,1,No,5,Carslaw (F07),150
19519,2019/12/2,133,Mon,0,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
19520,2019/12/2,133,Mon,0,6,Flat White (S),4,2,Yes,1,Law Library (F10),84
19521,2019/12/2,133,Mon,0,6,Flat White (S),4,1,Yes,0,Fisher Library (F03),70
19522,2019/12/2,133,Mon,0,12,Chai Latte (S),3.6,1,No,2,The Quarter (A16),400
19523,2019/12/2,133,Mon,0,16,Hot Chocolate (S),3.8,1,No,2,The Quarter (A16),400
19524,2019/12/2,133,Mon,0,7,Latte (L),4.9,3,Yes,0,Fisher Library (F03),70
19525,2019/12/2,133,Mon,0,5,Flat White (L),4.9,1,No,4,Brennan MacCallum (A18),350
19526,2019/12/2,133,Mon,1,8,Latte (S),4,2,Yes,0,Fisher Library (F03),70
19527,2019/12/2,133,Mon,1,5,Flat White (L),4.9,1,No,0,Fisher Library (F03),70
19528,2019/12/2,133,Mon,1,4,Long Black (S),3.8,1,No,1,Law Library (F10),84
19529,2019/12/2,133,Mon,1,8,Latte (S),4,1,Yes,1,Law Library (F10),84
19531,2019/12/2,133,Mon,1,2,Macchiato,3.8,2,No,0,Fisher Library (F03),70
19532,2019/12/2,133,Mon,1,8,Latte (S),4,1,Yes,1,Law Library (F10),84
19533,2019/12/2,133,Mon,1,3,Long Black (L),4,1,No,4,Brennan MacCallum (A18),350
19534,2019/12/2,133,Mon,1,0,Espresso,3.5,1,No,4,Brennan MacCallum (A18),350
19535,2019/12/2,133,Mon,1,12,Chai Latte (S),3.6,1,No,3,Abercrombie (H70),700
19536,2019/12/2,133,Mon,1,0,Espresso,3.5,1,No,1,Law Library (F10),84
19537,2019/12/2,133,Mon,1,0,Espresso,3.5,1,No,0,Fisher Library (F03),70
19538,2019/12/2,133,Mon,1,12,Chai Latte (S),3.6,1,No,1,Law Library (F10),84
19540,2019/12/2,133,Mon,1,1,Ristretto,3.3,1,Yes,0,Fisher Library (F03),70
19541,2019/12/2,133,Mon,1,5,Flat White (L),4.9,1,No,1,Law Library (F10),84
19542,2019/12/2,133,Mon,1,1,Ristretto,3.3,1,Yes,0,Fisher Library (F03),70
19543,2019/12/2,133,Mon,1,6,Flat White (S),4,1,Yes,1,Law Library (F10),84
19544,2019/12/2,133,Mon,1,13,Mocha (L),5.4,1,Yes,1,Law Library (F10),84
19545,2019/12/2,133,Mon,1,2,Macchiato,3.8,1,No,1,Law Library (F10),84
19546,2019/12/2,133,Mon,1,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
19547,2019/12/2,133,Mon,1,9,Cappuccino (L),4.9,2,No,1,Law Library (F10),84
19548,2019/12/2,133,Mon,1,14,Mocha (S),4.5,1,Yes,0,Fisher Library (F03),70
19549,2019/12/2,133,Mon,1,0,Espresso,3.5,1,No,5,Carslaw (F07),150
19550,2019/12/2,133,Mon,1,6,Flat White (S),4,1,Yes,5,Carslaw (F07),150
19551,2019/12/2,133,Mon,1,4,Long Black (S),3.8,1,No,5,Carslaw (F07),150
19552,2019/12/2,133,Mon,1,13,Mocha (L),5.4,4,Yes,0,Fisher Library (F03),70
19553,2019/12/2,133,Mon,1,0,Espresso,3.5,2,No,0,Fisher Library (F03),70
19554,2019/12/2,133,Mon,1,5,Flat White (L),4.9,2,No,0,Fisher Library (F03),70
19555,2019/12/2,133,Mon,1,16,Hot Chocolate (S),3.8,1,No,5,Carslaw (F07),150
19556,2019/12/2,133,Mon,1,14,Mocha (S),4.5,1,Yes,0,Fisher Library (F03),70
19557,2019/12/2,133,Mon,1,9,Cappuccino (L),4.9,3,No,0,Fisher Library (F03),70
19558,2019/12/2,133,Mon,1,12,Chai Latte (S),3.6,1,No,1,Law Library (F10),84
19559,2019/12/2,133,Mon,1,3,Long Black (L),4,1,No,2,The Quarter (A16),400
19560,2019/12/2,133,Mon,1,4,Long Black (S),3.8,1,No,0,Fisher Library (F03),70
19561,2019/12/2,133,Mon,1,9,Cappuccino (L),4.9,1,No,2,The Quarter (A16),400
19562,2019/12/2,133,Mon,1,4,Long Black (S),3.8,1,No,5,Carslaw (F07),150
19563,2019/12/2,133,Mon,1,7,Latte (L),4.9,1,Yes,1,Law Library (F10),84
19564,2019/12/2,133,Mon,1,15,Hot Chocolate (L),4.6,1,No,1,Law Library (F10),84
19565,2019/12/2,133,Mon,1,9,Cappuccino (L),4.9,1,No,2,The Quarter (A16),400
19566,2019/12/2,133,Mon,1,13,Mocha (L),5.4,1,Yes,0,Fisher Library (F03),70
19567,2019/12/2,133,Mon,1,3,Long Black (L),4,1,No,5,Carslaw (F07),150
19568,2019/12/2,133,Mon,1,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
19569,2019/12/2,133,Mon,1,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
19570,2019/12/2,133,Mon,1,13,Mocha (L),5.4,1,Yes,0,Fisher Library (F03),70
19571,2019/12/2,133,Mon,1,0,Espresso,3.5,1,No,4,Brennan MacCallum (A18),350
19572,2019/12/2,133,Mon,1,3,Long Black (L),4,1,No,5,Carslaw (F07),150
19573,2019/12/2,133,Mon,1,14,Mocha (S),4.5,1,Yes,0,Fisher Library (F03),70
19574,2019/12/2,133,Mon,1,12,Chai Latte (S),3.6,1,No,0,Fisher Library (F03),70
19575,2019/12/2,133,Mon,1,14,Mocha (S),4.5,4,Yes,1,Law Library (F10),84
19576,2019/12/2,133,Mon,1,13,Mocha (L),5.4,1,Yes,5,Carslaw (F07),150
19577,2019/12/2,133,Mon,1,13,Mocha (L),5.4,1,Yes,1,Law Library (F10),84
19578,2019/12/2,133,Mon,1,14,Mocha (S),4.5,1,Yes,1,Law Library (F10),84
19579,2019/12/2,133,Mon,1,14,Mocha (S),4.5,1,Yes,1,Law Library (F10),84
19580,2019/12/2,133,Mon,1,13,Mocha (L),5.4,2,Yes,0,Fisher Library (F03),70
19581,2019/12/2,133,Mon,1,5,Flat White (L),4.9,1,No,2,The Quarter (A16),400
19582,2019/12/2,133,Mon,1,14,Mocha (S),4.5,4,Yes,0,Fisher Library (F03),70
19583,2019/12/2,133,Mon,1,15,Hot Chocolate (L),4.6,1,No,6,Peter Nicol Russell (PNR),950
19584,2019/12/2,133,Mon,1,5,Flat White (L),4.9,4,No,2,The Quarter (A16),400
19585,2019/12/2,133,Mon,1,12,Chai Latte (S),3.6,1,No,6,Peter Nicol Russell (PNR),950
19586,2019/12/2,133,Mon,1,8,Latte (S),4,3,Yes,0,Fisher Library (F03),70
19587,2019/12/2,133,Mon,1,10,Cappuccino (S),4,1,No,4,Brennan MacCallum (A18),350
19588,2019/12/2,133,Mon,1,10,Cappuccino (S),4,1,No,0,Fisher Library (F03),70
19589,2019/12/2,133,Mon,1,9,Cappuccino (L),4.9,1,No,2,The Quarter (A16),400
19590,2019/12/2,133,Mon,1,14,Mocha (S),4.5,3,Yes,1,Law Library (F10),84
19591,2019/12/2,133,Mon,1,4,Long Black (S),3.8,1,No,3,Abercrombie (H70),700
19592,2019/12/2,133,Mon,1,10,Cappuccino (S),4,1,No,3,Abercrombie (H70),700
19593,2019/12/2,133,Mon,1,3,Long Black (L),4,2,No,0,Fisher Library (F03),70
19594,2019/12/2,133,Mon,1,6,Flat White (S),4,1,Yes,0,Fisher Library (F03),70
19595,2019/12/2,133,Mon,1,10,Cappuccino (S),4,1,No,1,Law Library (F10),84
19596,2019/12/2,133,Mon,2,5,Flat White (L),4.9,1,No,5,Carslaw (F07),150
19597,2019/12/2,133,Mon,2,8,Latte (S),4,1,Yes,1,Law Library (F10),84
19598,2019/12/2,133,Mon,2,0,Espresso,3.5,1,No,5,Carslaw (F07),150
19599,2019/12/2,133,Mon,2,14,Mocha (S),4.5,1,Yes,5,Carslaw (F07),150
19600,2019/12/2,133,Mon,2,10,Cappuccino (S),4,2,No,0,Fisher Library (F03),70
19601,2019/12/2,133,Mon,2,5,Flat White (L),4.9,1,No,2,The Quarter (A16),400
19602,2019/12/2,133,Mon,2,12,Chai Latte (S),3.6,1,No,5,Carslaw (F07),150
19603,2019/12/2,133,Mon,2,2,Macchiato,3.8,1,No,1,Law Library (F10),84
19604,2019/12/2,133,Mon,2,13,Mocha (L),5.4,1,Yes,0,Fisher Library (F03),70
19605,2019/12/2,133,Mon,2,0,Espresso,3.5,1,No,0,Fisher Library (F03),70
19606,2019/12/2,133,Mon,2,2,Macchiato,3.8,1,No,3,Abercrombie (H70),700
19607,2019/12/2,133,Mon,2,3,Long Black (L),4,2,No,6,Peter Nicol Russell (PNR),950
19608,2019/12/2,133,Mon,2,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
19609,2019/12/2,133,Mon,2,1,Ristretto,3.3,1,Yes,0,Fisher Library (F03),70
19610,2019/12/2,133,Mon,2,12,Chai Latte (S),3.6,1,No,5,Carslaw (F07),150
19611,2019/12/2,133,Mon,2,7,Latte (L),4.9,1,Yes,0,Fisher Library (F03),70
19612,2019/12/2,133,Mon,2,15,Hot Chocolate (L),4.6,1,No,1,Law Library (F10),84
19614,2019/12/2,133,Mon,2,14,Mocha (S),4.5,2,Yes,1,Law Library (F10),84
19615,2019/12/2,133,Mon,2,3,Long Black (L),4,1,No,0,Fisher Library (F03),70
19616,2019/12/2,133,Mon,2,4,Long Black (S),3.8,1,No,1,Law Library (F10),84
19617,2019/12/2,133,Mon,2,15,Hot Chocolate (L),4.6,1,No,3,Abercrombie (H70),700
19618,2019/12/2,133,Mon,2,7,Latte (L),4.9,1,Yes,1,Law Library (F10),84
19620,2019/12/2,133,Mon,2,7,Latte (L),4.9,2,Yes,5,Carslaw (F07),150
19621,2019/12/2,133,Mon,2,7,Latte (L),4.9,1,Yes,1,Law Library (F10),84
19622,2019/12/2,133,Mon,2,16,Hot Chocolate (S),3.8,1,No,5,Carslaw (F07),150
19623,2019/12/2,133,Mon,2,16,Hot Chocolate (S),3.8,1,No,3,Abercrombie (H70),700
19624,2019/12/2,133,Mon,2,11,Chai Latte (L),4.4,1,Yes,1,Law Library (F10),84
19625,2019/12/2,133,Mon,2,0,Espresso,3.5,1,No,0,Fisher Library (F03),70
19626,2019/12/2,133,Mon,2,4,Long Black (S),3.8,2,No,6,Peter Nicol Russell (PNR),950
19627,2019/12/2,133,Mon,2,15,Hot Chocolate (L),4.6,1,No,1,Law Library (F10),84
19628,2019/12/2,133,Mon,2,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
19629,2019/12/2,133,Mon,2,16,Hot Chocolate (S),3.8,1,No,0,Fisher Library (F03),70
19630,2019/12/2,133,Mon,2,14,Mocha (S),4.5,1,Yes,1,Law Library (F10),84
19631,2019/12/2,133,Mon,2,8,Latte (S),4,2,Yes,1,Law Library (F10),84
19632,2019/12/2,133,Mon,2,16,Hot Chocolate (S),3.8,1,No,3,Abercrombie (H70),700
19634,2019/12/2,133,Mon,2,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
19635,2019/12/2,133,Mon,2,15,Hot Chocolate (L),4.6,3,No,1,Law Library (F10),84
19636,2019/12/2,133,Mon,2,15,Hot Chocolate (L),4.6,4,No,0,Fisher Library (F03),70
19637,2019/12/2,133,Mon,2,16,Hot Chocolate (S),3.8,1,No,6,Peter Nicol Russell (PNR),950
19638,2019/12/2,133,Mon,2,3,Long Black (L),4,3,No,0,Fisher Library (F03),70
19639,2019/12/2,133,Mon,2,7,Latte (L),4.9,1,Yes,0,Fisher Library (F03),70
19640,2019/12/2,133,Mon,2,0,Espresso,3.5,1,No,4,Brennan MacCallum (A18),350
19641,2019/12/2,133,Mon,2,16,Hot Chocolate (S),3.8,1,No,2,The Quarter (A16),400
19642,2019/12/2,133,Mon,2,9,Cappuccino (L),4.9,1,No,3,Abercrombie (H70),700
19643,2019/12/2,133,Mon,2,15,Hot Chocolate (L),4.6,1,No,1,Law Library (F10),84
19644,2019/12/2,133,Mon,2,3,Long Black (L),4,1,No,2,The Quarter (A16),400
19645,2019/12/2,133,Mon,2,12,Chai Latte (S),3.6,1,No,5,Carslaw (F07),150
19646,2019/12/2,133,Mon,2,15,Hot Chocolate (L),4.6,1,No,6,Peter Nicol Russell (PNR),950
19647,2019/12/2,133,Mon,2,16,Hot Chocolate (S),3.8,1,No,5,Carslaw (F07),150
19648,2019/12/2,133,Mon,2,9,Cappuccino (L),4.9,1,No,6,Peter Nicol Russell (PNR),950
19649,2019/12/2,133,Mon,2,7,Latte (L),4.9,1,Yes,5,Carslaw (F07),150
19650,2019/12/2,133,Mon,2,8,Latte (S),4,1,Yes,0,Fisher Library (F03),70
19651,2019/12/2,133,Mon,2,6,Flat White (S),4,1,Yes,0,Fisher Library (F03),70
19652,2019/12/2,133,Mon,2,9,Cappuccino (L),4.9,1,No,4,Brennan MacCallum (A18),350
19653,2019/12/2,133,Mon,2,14,Mocha (S),4.5,1,Yes,0,Fisher Library (F03),70
19654,2019/12/2,133,Mon,2,8,Latte (S),4,1,Yes,1,Law Library (F10),84
19655,2019/12/2,133,Mon,2,3,Long Black (L),4,1,No,5,Carslaw (F07),150
19656,2019/12/2,133,Mon,2,13,Mocha (L),5.4,1,Yes,0,Fisher Library (F03),70
19657,2019/12/2,133,Mon,2,13,Mocha (L),5.4,1,Yes,1,Law Library (F10),84
19658,2019/12/2,133,Mon,2,2,Macchiato,3.8,1,No,0,Fisher Library (F03),70
19659,2019/12/2,133,Mon,2,9,Cappuccino (L),4.9,1,No,5,Carslaw (F07),150
19660,2019/12/2,133,Mon,2,13,Mocha (L),5.4,1,Yes,0,Fisher Library (F03),70
19661,2019/12/2,133,Mon,2,16,Hot Chocolate (S),3.8,1,No,4,Brennan MacCallum (A18),350
19662,2019/12/2,133,Mon,2,0,Espresso,3.5,1,No,2,The Quarter (A16),400
19663,2019/12/2,133,Mon,2,2,Macchiato,3.8,1,No,6,Peter Nicol Russell (PNR),950
19664,2019/12/2,133,Mon,2,13,Mocha (L),5.4,1,Yes,0,Fisher Library (F03),70
19665,2019/12/2,133,Mon,2,9,Cappuccino (L),4.9,1,No,0,Fisher Library (F03),70
19666,2019/12/2,133,Mon,2,6,Flat White (S),4,1,Yes,0,Fisher Library (F03),70
19667,2019/12/2,133,Mon,3,0,Espresso,3.5,2,No,1,Law Library (F10),84
19668,2019/12/2,133,Mon,3,9,Cappuccino (L),4.9,1,No,0,Fisher Library (F03),70
19669,2019/12/2,133,Mon,3,11,Chai Latte (L),4.4,1,Yes,1,Law Library (F10),84
19670,2019/12/2,133,Mon,3,6,Flat White (S),4,1,Yes,1,Law Library (F10),84
19671,2019/12/2,133,Mon,3,0,Espresso,3.5,1,No,2,The Quarter (A16),400
19672,2019/12/2,133,Mon,3,11,Chai Latte (L),4.4,1,Yes,1,Law Library (F10),84
19673,2019/12/2,133,Mon,3,16,Hot Chocolate (S),3.8,1,No,1,Law Library (F10),84
19674,2019/12/2,133,Mon,3,9,Cappuccino (L),4.9,3,No,0,Fisher Library (F03),70
19675,2019/12/2,133,Mon,3,11,Chai Latte (L),4.4,1,Yes,1,Law Library (F10),84
19676,2019/12/2,133,Mon,3,5,Flat White (L),4.9,1,No,5,Carslaw (F07),150
19678,2019/12/2,133,Mon,3,3,Long Black (L),4,1,No,2,The Quarter (A16),400
19679,2019/12/2,133,Mon,3,8,Latte (S),4,1,Yes,1,Law Library (F10),84
19681,2019/12/2,133,Mon,3,2,Macchiato,3.8,1,No,3,Abercrombie (H70),700
19682,2019/12/2,133,Mon,3,15,Hot Chocolate (L),4.6,1,No,5,Carslaw (F07),150
19683,2019/12/2,133,Mon,3,0,Espresso,3.5,4,No,0,Fisher Library (F03),70
19684,2019/12/2,133,Mon,3,16,Hot Chocolate (S),3.8,1,No,6,Peter Nicol Russell (PNR),950
19685,2019/12/2,133,Mon,3,3,Long Black (L),4,1,No,5,Carslaw (F07),150
19686,2019/12/2,133,Mon,3,7,Latte (L),4.9,1,Yes,0,Fisher Library (F03),70
19687,2019/12/2,133,Mon,3,7,Latte (L),4.9,1,Yes,1,Law Library (F10),84
19688,2019/12/2,133,Mon,3,0,Espresso,3.5,1,No,0,Fisher Library (F03),70
19689,2019/12/2,133,Mon,3,11,Chai Latte (L),4.4,3,Yes,0,Fisher Library (F03),70
19690,2019/12/2,133,Mon,3,2,Macchiato,3.8,1,Yes,0,Fisher Library (F03),70
19691,2019/12/2,133,Mon,3,4,Long Black (S),3.8,1,No,3,Abercrombie (H70),700
19692,2019/12/2,133,Mon,3,0,Espresso,3.5,1,No,0,Fisher Library (F03),70
19693,2019/12/2,133,Mon,3,11,Chai Latte (L),4.4,2,Yes,0,Fisher Library (F03),70
19694,2019/12/2,133,Mon,3,10,Cappuccino (S),4,1,No,5,Carslaw (F07),150
